#Digilent WaveForms Network Analyzer - Bode
#Device Name: FYSE301_1
#Serial Number: SN:210321A1AD23
#Date Time: 2023-10-03 09:18:53.812
#Start: 5 Hz
#Stop: 1e+06 Hz
#Steps: 501
#Wavegen: Wavegen1
#Amplification: 1 X
#Settle: 10 ms
#MinPeriods: 16 
#Channel: Channel 1
#Range: 5.45574 V
#Offset: 0.000284467 V
#Relative: no
#Channel: Channel 2
#Range: 5.50406 V
#Offset: 0.000217557 V
#Relative: yes

Frequency (Hz),Channel 1 Magnitude (dB),Channel 2 Magnitude (dB),Channel 2 Phase (*)
93.58736147230982,0.01319431454398278,-1.37833510519028,-31.19090452549938
95.90014488228213,0.01324937335697116,-1.436345540263789,-31.81206495214917
98.2700830941133,0.01317605118980304,-1.496136958796237,-32.44092343609748
100.6985885493495,0.01329995722258873,-1.558464317672269,-33.07471031422794
103.1871085945852,0.01306395334561134,-1.622493625912087,-33.7168042853675
105.7371263440564,0.01288030604891458,-1.688928476715641,-34.36370362930787
108.3501615635506,0.01287842436901729,-1.75765749959402,-35.01685986568653
111.0277715761605,0.01302944280653622,-1.828680446015507,-35.6741530571161
113.7715521904213,0.01248799568481528,-1.901721047604714,-36.3397964409791
116.5831386513845,0.01280765522962991,-1.977708915141281,-37.0058890979891
119.464206615195,0.01279627419570409,-2.055711189782349,-37.67976203837124
122.4164731477532,0.01272602949722288,-2.136258505617066,-38.35469886596005
125.4416977480558,0.01277953939336973,-2.219071449744206,-39.03470984200618
128.5416833968264,0.01271578146973791,-2.30459071339784,-39.7205441183213
131.7182776310601,0.01272013105734471,-2.392246895084821,-40.40710248929883
134.9733736451237,0.01261669867506128,-2.482760516581329,-41.09762559867372
138.3089114190657,0.01284912112330651,-2.575727346986949,-41.78799268732672
141.7268788748101,0.01256675499993905,-2.671426063751571,-42.48273908289234
145.229313060924,0.01271900156281825,-2.769293172017628,-43.17680551279494
148.8183013666618,0.01257186190716428,-2.869883001684377,-43.86950228223952
152.4959827660131,0.01237255017508827,-2.973065172387362,-44.56827528368337
156.2645490924931,0.01250386365687227,-3.079047667057763,-45.26569695964555
160.1262463454375,0.01243612965702763,-3.187264037673877,-45.96018054540721
164.0833760285779,0.01243898526629505,-3.298094640382504,-46.65720145703138
168.1382965216984,0.01225333920185835,-3.411456043318082,-47.35225800207967
172.293424486188,0.01197096201350287,-3.527421201580964,-48.04613749065604
176.5512363053284,0.01249496055077422,-3.646184211465384,-48.73744469635206
180.9142695601753,0.01208917786023757,-3.767000709240182,-49.42423215068404
185.3851245419116,0.01248486099742488,-3.890774780197077,-50.11151359357054
189.9664658015758,0.01234291043374813,-4.016866333812657,-50.79404428302432
194.6610237380868,0.01232109798245769,-4.14571126112234,-51.47415857363133
199.4715962255148,0.01204156139461096,-4.276522174307579,-52.15048923687405
204.4010502805644,0.01224762501349922,-4.410198485459564,-52.82274798180936
209.4523237712662,0.01220395004395767,-4.545399905883563,-53.49043087458922
214.6284271678948,0.01185857499024242,-4.683993799394848,-54.15371917748026
219.9324453371561,0.01246721482722547,-4.824344881357879,-54.8107255361296
225.3675393807139,0.01238739864132238,-4.967417465318701,-55.46193243079276
230.9369485191499,0.0118980476183375,-5.112152892274668,-56.11051692405727
236.6439920224839,0.01208967768567138,-5.259420321899118,-56.75153297750234
242.4920711883994,0.01179338747619453,-5.408610659247724,-57.38497274486919
248.4846713693576,0.01163880324345118,-5.560250235223137,-58.0105794450892
254.6253640498057,0.01204376183196279,-5.713774016644021,-58.63166942557814
260.9178089747202,0.01179944936419684,-5.868902790773587,-59.24508151795089
267.3657563307486,0.01194267824729929,-6.026539379417601,-59.85076762456325
273.9730489812569,0.01174069690978411,-6.186212463471708,-60.45234963501779
280.7436247566073,0.01183507241686872,-6.347561583054277,-61.0407250529972
287.6815188010364,0.01197338039944612,-6.51069612237536,-61.62350266968832
294.7908659775303,0.0121519794332125,-6.675879888544434,-62.2015764524001
302.0759033321301,0.01188343605711679,-6.842319487223927,-62.77271983502141
309.5409726191372,0.01186347947105965,-7.010416763882448,-63.33173072885648
317.1905228887219,0.01170465321038228,-7.180380503146652,-63.88346937866982
325.0291131384805,0.01153638738006159,-7.352704907814539,-64.42818375703317
333.0614150305161,0.0116957543580091,-7.525632253309179,-64.96082756844555
341.2922156756694,0.01218554561946448,-7.70082702152136,-65.48710863531774
349.7264204865501,0.01169525613382738,-7.877141120532162,-66.00642580058812
358.3690561010781,0.01159613005300386,-8.054483609142833,-66.51537079541595
367.2252733782714,0.0116324158509493,-8.233919133870701,-67.01641115389546
376.3003504680674,0.01212417351249151,-8.414258546716754,-67.50983409713575
385.5996959570077,0.01188894100989711,-8.595995736034499,-67.99513425018188
395.1288520916594,0.01208195782848539,-8.778953459346203,-68.47326395013525
404.8934980816992,0.01235598370483859,-8.963710081919963,-68.94012437884243
414.8994534846206,0.0116326298252243,-9.147644198441668,-69.39727797099464
425.1526816740884,0.01158394522518952,-9.33479315756861,-69.84853443532825
435.6592933940054,0.01181029850199069,-9.522019417867266,-70.29101019284334
446.4255504004072,0.01177058586112227,-9.709829015119325,-70.72206910254035
457.4578691933603,0.01155967936426474,-9.899284434465292,-71.14665242859576
468.7628248410812,0.01176486871257641,-10.08901343132286,-71.56473589552962
480.3471548985643,0.01091560894954087,-10.27943466738881,-71.97546782316648
492.2177634230443,0.01171897260092277,-10.47248067045442,-72.3756917875465
504.3817250886942,0.01152982346669181,-10.66526162734878,-72.76895063361883
516.8462894030058,0.01114823148174268,-10.85830442954529,-73.15636588951607
529.6188850273707,0.01149306081639632,-11.05246536067195,-73.53197699195363
542.7071242044283,0.01122097954479223,-11.24933840213583,-73.89542021098271
556.1188072948331,0.01130750979069022,-11.44445766905559,-74.2594506089273
569.8619274261303,0.01135047187280345,-11.64105197923256,-74.61664802463733
583.9446752565192,0.01148192174913937,-11.83816031685311,-74.9606271179827
598.3754438563427,0.01132506614035069,-12.03616281034332,-75.30594164878339
613.1628337102092,0.01130090584906754,-12.23434499762245,-75.63889636695163
628.3156578427307,0.01170364483710299,-12.43317854866332,-75.95848221438393
643.8429470709292,0.01150463003490989,-12.63481430354793,-76.27683744817524
659.7539553864474,0.01140566018349843,-12.83326466973702,-76.58405421314443
676.0581654707636,0.01180023439225125,-13.03385528072415,-76.88680602125856
692.7652943467041,0.01127913404252719,-13.23545088914827,-77.19981351425713
709.8852991696169,0.01140246121228111,-13.4369193147848,-77.48180441485997
727.4283831616624,0.01120633669386694,-13.63853158880265,-77.76906832753485
745.4050016927559,0.01165310474072473,-13.84101861361481,-78.04723441999136
763.8258685117811,0.01120978076096367,-14.0458617709056,-78.31961587068834
782.7019621317994,0.01167788804663929,-14.2490145067042,-78.58771107444541
802.0445323730471,0.01193683717348204,-14.45102481003806,-78.84218647410255
821.8651070676359,0.01113804490482744,-14.65314454633948,-79.09737967796697
842.1754989299338,0.01147181131730451,-14.8611245473879,-79.35304827955248
862.9878125967381,0.01132388979637388,-15.06325863840326,-79.58735245621652
884.3144518414246,0.01119357459630486,-15.26965439154473,-79.82872172100099
906.1681269663799,0.01149827190020324,-15.47356550699947,-80.05436238990902
928.5618623781181,0.01065619175170815,-15.68025125993838,-80.28577339071421
951.5090043495958,0.01104345004070885,-15.88535914826088,-80.50914887184335
975.0232289743612,0.01080875561546258,-16.09144026756567,-80.72349822217103
999.1185503172622,0.01120834513740399,-16.29599875991191,-80.93329886403795
1023.809328766583,0.01096145273760422,-16.50408136910594,-81.14571746760139
1049.110279592586,0.010705897183765,-16.71015008660266,-81.34669526884909
1075.036481717551,0.0109498498428935,-16.91568326573968,-81.53797487013549
1101.603386702547,0.01141644420041121,-17.12379174799105,-81.73908287722385
1128.826827956298,0.01156320720673966,-17.33065913001176,-81.91637979032357
1156.723030171609,0.01104037482766329,-17.53825736050988,-82.09345202866766
1185.308618995003,0.01112963309760717,-17.74786817446824,-82.27154366832357
1214.600630935312,0.0113607954552818,-17.95449804846282,-82.44730585368416
1244.616523517135,0.01051962213134986,-18.16009574221088,-82.60748677063518
1275.374185685222,0.01078019757546335,-18.36664540037475,-82.80616817808588
1306.891948465963,0.01104192447821171,-18.57487246228058,-82.94763243177789
1339.188595892365,0.01128076560224321,-18.78413274397926,-83.13102423657151
1372.283376199003,0.01079413364285091,-18.99584431269322,-83.27587507780214
1406.196013293626,0.01111672785791501,-19.20233210694435,-83.39419630113588
1440.946718512268,0.01048961352300097,-19.41620877075724,-83.55655958157104
1476.55620266484,0.01101253555733205,-19.62360482233159,-83.70797868112354
1513.045688378416,0.01203352853755261,-19.82998774709359,-83.84899927896544
1550.436922745538,0.01069074591688633,-20.03907884948457,-83.99242030494175
1588.752190285112,0.01167316638580812,-20.24995270383311,-84.13172746221106
1628.014326223583,0.01127886620413534,-20.45825551915744,-84.2588914276181
1668.246730104327,0.0118790415554233,-20.66796382338549,-84.3640725624459
1709.473379733373,0.01092700060759836,-20.87017678780228,-84.52467346326148
1751.718845469755,0.0125208605168507,-21.08687639108602,-84.63300336748279
1795.008304869003,0.01087727932935455,-21.29409679425548,-84.71129866039655
1839.367557688539,0.01151200799231273,-21.50824171208107,-84.85141002692563
1884.823041263872,0.01118998260745256,-21.71687205001298,-84.94808344648999
1931.401846264785,0.012216646084196,-21.92801524876747,-85.07263969005197
1979.131732840898,0.01123878514318122,-22.13952234160182,-85.19867671484258
2028.041147166234,0.01199105228568238,-22.34719657734758,-85.31991768638045
2078.159238392636,0.01195940750469578,-22.5556746284726,-85.42340459655421
2129.515876022144,0.01172023335020147,-22.76236768663107,-85.50687340338281
2182.141667708705,0.01085027569660452,-22.96910795086324,-85.58586201724003
2236.067977499789,0.01062347374080448,-23.1900883565249,-85.66753762083992
2291.326944528815,0.01158457249567568,-23.3958899793881,-85.77858395105363
2347.951502169504,0.01161552192642215,-23.61169548034417,-85.87822908663306
2405.975397663596,0.01226387725960519,-23.81977155630148,-85.9670581308943
2465.433212233618,0.01239835346544958,-24.03302805574408,-86.03021990467508
2526.360381692666,0.01253190375795774,-24.24088126156739,-86.12640821101115
2588.793217563553,0.0120204803782692,-24.44837899251937,-86.21418063429198
2652.768928719822,0.01111313355016688,-24.65354695758951,-86.32020955751054
2718.325643561585,0.01127780178817231,-24.86520015680559,-86.36775015511569
2785.502432739381,0.01268048281559675,-25.06886123032325,-86.424731356165
2854.339332439596,0.01205680520786194,-25.28207573585803,-86.55260282525404
2924.877368245331,0.01139613359266014,-25.49080257558823,-86.56779357147218
2997.158579586915,0.01182885479450453,-25.70005222187275,-86.66033041077102
3071.226044796688,0.01204400108183562,-25.91679981407054,-86.73409098545231
3147.123906782917,0.01295878937096744,-26.12663016210441,-86.78349025751787
3224.897399338195,0.01226121234467734,-26.33218711742348,-86.88454005695633
3304.592874097989,0.01252110962211927,-26.54560320953728,-86.9646039694321
3386.257828165405,0.0124605800113279,-26.75591452307565,-87.00801187030012
3469.940932418612,0.01310550398449896,-26.96248318303607,-87.02515737121803
3555.692060517848,0.01264203302115197,-27.17299377224825,-87.11800097432049
3643.56231862924,0.01320696715750859,-27.38566858179567,-87.16724070494017
3733.604075883175,0.01378133262132797,-27.59729001324826,-87.20268025412153
3825.870995585387,0.01226542688893182,-27.8127184029422,-87.32560460879047
3920.418067199349,0.0127840289192162,-28.03013836948418,-87.29134827914856
4017.301639119019,0.01415620005605792,-28.23023543045728,-87.39885535058374
4116.579452251491,0.01408373673807053,-28.44400888294409,-87.44562358892574
4218.310674429574,0.01399238179961098,-28.64790435979113,-87.55712983261162
4322.555935674774,0.0126622847032721,-28.85775850403466,-87.52876709974329
4429.377364331716,0.01297170761256069,-29.08367144003164,-87.54689777160863
4538.838624095561,0.01111773564236688,-29.29270834289256,-87.58231691020748
4651.004951954431,0.0139862034418366,-29.49661973202796,-87.61137422277007
4765.94319706953,0.01416487298093416,-29.69859595010495,-87.71393892003766
4883.72186061603,0.0146309285345336,-29.9234593355473,-87.78394221736806
5004.411136608646,0.01031262304706234,-30.12648709657542,-87.78268902565571
5128.082953735938,0.01192947432274902,-30.33167443467679,-87.88359963446629
5254.811018228614,0.01292592944110697,-30.54994693486509,-87.9506986431541
5384.670857787128,0.01424227763211828,-30.75772259283191,-87.90781354060718
5517.739866594862,0.01541953914504357,-30.9691216089335,-88.01658410229351
5654.097351443704,0.01640312556033298,-31.17736881024711,-88.06747842506961
5793.824578999493,0.01602176658837004,-31.39824415670691,-88.14585824082975
5937.004824235545,0.01678530282955075,-31.59579915149472,-88.00996872406941
6083.72342006304,0.007874360516008864,-31.80726127917664,-88.10696328480986
6234.067808187978,0.01445878640588957,-32.00299463423678,-88.2421118322729
6388.127591224874,0.0168813307048443,-32.23414196920609,-88.09442201231204
6545.99458609835,0.01805732815652434,-32.45448905576537,-88.26960004976732
6707.762878764408,0.002765602601642284,-32.66345201981083,-88.27268187838948
6873.528880284017,0.01636563881196547,-32.86918307564858,-88.23845364799234
7043.391384282379,0.01786825644645967,-33.08462379396746,-88.25814534355946
7217.451625828242,0.009934548186773862,-33.30040077948986,-88.3528493116896
7395.813341768188,0.01541227288391394,-33.50158372093101,-88.33057601709942
7578.582832551987,0.01854250721017676,-33.74181169525099,-88.2610713640322
7765.869025585788,0.009020158468548553,-33.92651396829098,-88.45852420170792
7957.783540150949,0.01886807697340843,-34.15447274748302,-88.33112628452778
8154.440753927173,0.0189891747901162,-34.37462583275808,-88.48345068401038
8355.957871159555,0.01268221787012468,-34.56215795649874,-88.41286587489057
8562.45499251032,0.02018900105991734,-34.77327986616673,-88.44502179784206
8774.055186636657,0.008948367167064609,-35.00972050997851,-88.50890391343876
8990.884563537496,0.02080381540397026,-35.21704874415511,-88.5825433151839
9213.072349712857,0.01604341635634171,-35.41941211448687,-88.56121888187312
9440.750965180554,0.02171631832110545,-35.61669835224231,-88.6834235257553
9674.056102396235,0.019508812778935,-35.83490549294978,-88.72190780457684
9913.126807123639,0.0225201633949795,-36.04283888934636,-88.58364353363856
10158.1055613035,0.01904513381422906,-36.27424962877337,-88.80329009141317
10409.13836797026,0.02287076676762784,-36.45711768022878,-88.83550074961113
10666.37483826728,0.01848129444088899,-36.692758166544,-88.60771677738342
10929.96828061248,0.0228161201476218,-36.90607564736396,-88.70982592685469
11200.07579206747,0.01024139959188075,-37.09522233318177,-88.9312509848869
11476.85835196462,0.02357937610986981,-37.31738789875968,-88.89548590155445
11760.48091784795,0.0209759885635707,-37.50700541827132,-88.73873227071309
12051.11252378485,0.02498490115971022,-37.68696518507765,-88.72110120144646
12348.92638110751,0.02582517344405953,-37.95175670804215,-89.2137978492581
12654.0999816438,0.01982115824331166,-38.19846762503462,-88.72257839578802
12966.81520349921,0.02473648757175876,-38.34834466076253,-88.74926762042077
13287.25841945314,0.02496674983484998,-38.51752452584822,-88.84918719791052
13615.62060803369,0.02692363485641092,-38.79437607238693,-89.14678419036034
13952.09746733755,0.02694263992842815,-38.93863766253423,-89.16556102871903
14296.88953166263,0.02229495494271475,-39.20033469576055,-89.26919152495005
14650.20229102297,0.02739181406034176,-39.41720689579614,-89.38062852891571
15012.24631361722,0.02859642782668938,-39.60171828520921,-88.97537502429992
15383.2373713235,0.02425611494043041,-39.80586725924032,-88.91047123085275
15763.39656829573,0.02883031790768024,-40.03124789038252,-89.16321578663639
16152.9504727378,0.02858327381593507,-40.2499351999009,-89.00857074666609
16552.1312519342,0.0296569986717831,-40.46131741686607,-88.85140302551329
16961.17681061772,0.02823512835493285,-40.71261403057363,-89.52016324831399
17380.33093275643,0.03037382346608869,-40.88175756755885,-89.05620221490564
17809.84342684466,0.03148951210615707,-41.04263578548086,-88.76964544880967
18249.97027478446,0.02141477521222106,-41.35194456118594,-89.38724529473973
18700.97378444637,0.03210353699688942,-41.53608292708982,-88.8071072778546
19163.12274600025,0.03305064483098685,-41.73760310605271,-88.92638050336424
19636.6925921095,0.03158500105170182,-41.88442855829577,-88.83114054546701
20121.96556208413,0.01817450986661226,-42.12526989429378,-89.34000206693378
20619.23087009041,0.03370462132923411,-42.42395248348949,-88.95893324123713
21128.7848775174,0.03309573169227311,-42.5450631715555,-89.53403496047201
21650.9312696032,0.03491924059386294,-42.7326892724537,-89.04811484472728
22185.98123642594,0.03105589714559678,-42.95669437590378,-89.3150680254964
22734.2536583677,0.03580685033150881,-43.22971113419417,-89.23443336681595
23296.07529616152,0.03643403512007304,-43.39984790285229,-89.10762820946184
23871.78098563511,0.03097503199916436,-43.59227929931721,-89.32006038070855
24461.71383726705,0.03599333778716486,-43.85285854103479,-89.38199073208354
25066.22544067474,0.02976595484066292,-44.04537941724701,-89.51971954040849
25685.67607415555,0.03951174685804162,-44.29207479991398,-89.34473826236888
26320.43491940631,0.03885818379811197,-44.38160448350597,-89.30743536166626
26970.88028154926,0.03794160554293372,-44.66162461177441,-89.419438481621
27637.3998145951,0.04047947135819311,-44.90354024231053,-89.26300873106186
28320.3907524781,0.04019538988782084,-45.15771012292787,-89.36705751090234
29020.26014580045,0.03760329208295863,-45.25772476251626,-89.36962779695918
29737.42510442733,0.04102726856106055,-45.4443109077005,-89.63380575432301
30472.31304607706,0.02884533619324075,-45.57727427604966,-89.6910705908407
31225.36195105449,0.04204689958490767,-46.00609494838628,-89.2380616442576
31997.02062327966,0.04191333426713659,-45.96946754875071,-89.99779215888702
32787.748957767,0.0433168493689096,-46.27252600532931,-88.8372231920672
33598.01821471466,0.03100017657013755,-46.72663493059084,-89.63585996220708
34428.31130036736,0.04424732450065526,-46.83730661547973,-89.98265683889906
35279.12305482003,0.04465396378434697,-46.87197352867339,-89.69333135924087
36150.96054693378,0.04716204377053379,-47.20219334637367,-88.77080799631176
37044.34337654,0.04834706952671343,-47.23248259983106,-88.81046482996767
37959.80398411283,0.04494272636942625,-47.38812751466588,-89.89509130693129
38897.88796809431,0.04706128880898191,-47.83226981720308,-88.99517465026065
39859.15441006134,0.04886942523586851,-47.80769696780689,-88.52427553781391
40844.17620792867,0.04899131152889528,-48.23091806772457,-89.48589368334308
41853.54041738589,0.05020772647420967,-48.05125740933433,-88.76546675038418
42887.84860177226,0.04373563942307132,-48.59450507520458,-90.53787180335651
43947.71719059802,0.05146018742256744,-48.98162239243105,-90.58962769106752
45033.77784692546,0.04477636538334255,-48.77150728932962,-88.88981610715933
46146.67784382906,0.05726336145228168,-49.03834618117278,-91.40287200447848
47287.08045015878,0.05325204611754381,-49.53956441577292,-93.40153150677629
48455.66532583681,0.0603900915953314,-49.82000038480257,-89.82223288928641
49653.1289269228,0.05703106710392798,-50.055621907037,-91.95062469586975
50880.18492068944,0.0578353475566096,-50.36595369494792,-87.79576010358153
52137.56461095575,0.0616892649437194,-50.11059456775633,-89.71934438441187
